index,genome,fitness
0,01000011101000010101011100101101101110001111111010,0.46
1,00000111111101101011101111011010011111101100111101,0.56
2,10000110011010100011100100100011110101111000111100,0.48
3,10011110101111010001010111010101010011011001100110,0.48
4,00110001110110100100010011111001000011001111111011,0.54
5,11000010110001101010101101101111000110100001111111,0.52
6,01111011110011001000110100000100001001110100010010,0.56
7,00010101001001010010101001001111101101011010111111,0.62
8,11110011101001010000111011111010010111000111011011,0.52
9,00010101111111010111001101111000011011101010101100,0.5
10,11100001101001001001100111101101110101110010001101,0.5
11,11110000010000001111111000000000111110011010011101,0.58
12,01110001111100100010011111011000011010100001100011,0.62
13,11010000011111011111000010001000111110110110011101,0.54
14,00000100011100010000111000011011010010001111100100,0.6
15,00011100011010110010001101100101111110011100111010,0.5
16,01011001000011011011111011111001100110010001011011,0.6
17,01100100010111111010111011011001100110100011011010,0.6
18,10110111101010110010001010000101111101111101101010,0.5
19,11011010100001010011111011010101111110101100110101,0.6
20,11000110000000101000111001111110010010110011010110,0.6
21,11000101101101000111110101101001011101101011111100,0.48
22,01010001110110010100111101001001010100001101000111,0.56
23,00000110111011111101000111010111000111111100011111,0.38
24,01110001001101101001011011010011010000110000011011,0.56
25,11010111100000110000010000110101001010100010000100,0.62
26,00110001110000011011010011100011010101011011100110,0.62
27,00001000000011010100111011101010000111000011111100,0.64
28,01101100101101000000000010010000010010101010000000,0.66
29,01101010100100010000011011110101000111100010011111,0.58
30,10011000011110110001001010011000000011110110101000,0.62
31,10001001011011100100111101111011111000110011000110,0.6
32,00111010101101001001110011101111100011110101011101,0.6
33,11100011100111001100100010111000111111001010010001,0.62
34,01001001011010111110100101010110000101111000011111,0.48
35,10011101100101110000111101011000001000100101110110,0.54
36,11011110100100010111111011000011010011010000111101,0.64
37,11001101100010001000011000111000001011000000000000,0.64
38,01001001101010101011011101100100011011110100111001,0.54
39,01000110001100110010000101100000010011111100010011,0.54
40,01101010010110110100010110001111010010010111100100,0.58
41,01010100011101000010100101001101111100110010001100,0.58
42,10111010010100111111001100011111011100111101110100,0.64
43,10001011001000001011101011110110101011101011010001,0.66
44,01100000100011110100011110000010010011001001101111,0.46
45,10110101010101111100100111011111011011011111111011,0.56
46,00101110111000111001110011011011101100111000001101,0.6
47,10010101010110100100111110000110101110001100001101,0.52
48,11101111001011111001101010000010100001111111111001,0.66
49,11000010111101100010110001110001111001100100101100,0.52
50,01111100011110110100110111100010100101101001101100,0.56
51,11111000101011011011101011011100001001010110000001,0.62
52,00110010011101010110111001110100000001001011111100,0.5
53,00011100101101110001101010111100011011110010101010,0.62
54,10000001011001100100000100110001000110000110100110,0.52
55,10011100110110001100011000011001000100010001001000,0.58
56,01110001101011000110010001011101101101100111010001,0.56
57,10101101111001101000010101110000000111101111011000,0.52
58,00010010000001010101000000010000111001001011101011,0.5
59,10011000001100110011101101111110001100100001001100,0.56
60,00111000110010100100000000100001000011001011011111,0.48
61,10100111101001011011011000101111111100111110010001,0.56
62,11000101000101011101101010011101101001110001000111,0.58
63,11111011001101000001100101011100000001001010111010,0.54
64,01111011011100110001111011101001111101010000001010,0.6
65,01111001001101010110101010010011110001111001100100,0.62
66,01101111011000001111110001110111001000100110100101,0.64
67,01011010001100000110111011111110000010010100111100,0.56
68,11111101000001000001000111011110000010001011011010,0.62
69,01111101010101100001100000010101110000100101001010,0.52
70,10101010011100010000001000011101101010100001111110,0.54
71,01110011011001001010100101100011011110010110111100,0.48
72,10100010011110010100011001000110011010000100111101,0.46
73,11001100001101100100101110101001000101011001110100,0.52
74,01111001110101000101101011100111011000100110110011,0.62
75,01011101100001111101010111000111001000110000110011,0.56
76,11001100100110011010010101010000101000001001111110,0.46
77,00000111110011110101010100001111000100110011000110,0.56
78,10000011010011001100111110110111100100100000111011,0.5
79,11100010011111101011110101110101001010111000010110,0.62
80,01100010100111001110000110100001101010110101111110,0.52
81,10110101110000001010111100010110011111010010001111,0.54
82,10010101101101011011111001001010111001100011110110,0.62
83,11000101111101011101110011101111110000110101011011,0.52
84,10000011011000100010101100001000110010111010110001,0.6
85,01100101001010010001001011100101000000011011011001,0.54
86,11000101011111001101010111101101100100000110000100,0.58
87,11011101010010111011000011001100001000111010011000,0.64
88,10000011011011011101101101111001110100100100110100,0.48
89,01001011100110101001000001011001001010010111111100,0.5
90,00001100010110110011101010000000000010010101001011,0.58
91,01100111010110001110101001110100010010010110011100,0.52
92,11101000011010001111011010000001011100010101000011,0.54
93,00010111010110111011101011111111111111001000010000,0.58
94,00001011000101110010000111100101011001011001110011,0.52
95,10111001010111110011011101110110101100000111111110,0.52
96,01111110101101001110010110010000000100000001100111,0.5
97,01010011010011100100001100110111101101000011011111,0.48
98,01011000100110101001110110110011111111111101101000,0.6
99,10100001010000100110001000100001001101001111110110,0.56
