index,genome,fitness
0,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
1,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
2,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
3,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
4,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
5,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
6,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
7,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
8,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
9,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
10,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
11,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
12,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
13,101000110010010111110101101011110001000010010111110111010000,0.8166666666666667
14,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
15,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
16,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
17,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
18,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
19,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
20,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
21,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
22,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
23,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
24,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
25,101000110010010111110101101011110001000010010111110111010000,0.8166666666666667
26,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
27,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
28,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
29,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
30,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
31,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
32,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
33,101000110010010111110101101011110001000010010111110111010000,0.8166666666666667
34,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
35,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
36,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
37,101000100010010111110101111011110001000010010111110111010000,0.8166666666666667
38,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
39,101000110010010111110101101011110001001000010110110011010000,0.8166666666666667
40,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
41,101000100010010111110101111011110001001000010110110011010000,0.8166666666666667
42,101000110010010111110101111011110001001000010110110011010000,0.8
43,101000110010010111110101101011110001001000010110110111010000,0.8
44,101000110010010111110101111011110001001000010110110011010000,0.8
45,101000110010010111110101101011110001000000010111110111010000,0.8
46,101000100010010111110101111011110001001000010110110111010000,0.8
47,101000110010010111110101111011110001000010010111110111010000,0.8
48,101000100010010111110101111011110001001000010110110111010000,0.8
49,101000110010010111110101111011110001001000010110110011010000,0.8
50,100000110010010111110101111111110001001000010110110011010000,0.8
51,101000110010010111110101111011110001001000010110110011010000,0.8
52,101000110010010111110101111011110001001000010110110011010000,0.8
53,101000110010010111110101101011110001001000010110110111010000,0.8
54,101000110010010111110101101011110001001000010110110111010000,0.8
55,101000110010010111110101111011110001000010010111110111010000,0.8
56,101000110010010111110101101011110001001000010110110111010000,0.8
57,101000110010010111110101111011110001000010010111110111010000,0.8
58,101000110010010111110101111011110001001000010110110011010000,0.8
59,101000100010010111110101111011110001001000010110110111010000,0.8
60,101000100010010111110101111011110001001000010110110111010000,0.8
61,101000110010010111110101111011110001001000010110110011010000,0.8
62,101000100010010111110101111011110001001000010110110111010000,0.8
63,101000110010010111110101111011110001001000010110110011010000,0.8
64,101000110010010111110101101011110001000000010111110111010000,0.8
65,101000110010010111110101111011110001000010010111110111010000,0.8
66,101000110010010111110101101011110001001000010110110111010000,0.8
67,101000110010010111110101111011110001001000010110110011010000,0.8
68,101000110010010111110101111011110001000010010111110111010000,0.8
69,101000110010010111110101111011110001000010010111110111010000,0.8
70,101000100010010111110101111011110001000000010111110111010000,0.8
71,101000100010010111110101111011110001001000010110110111010000,0.8
72,101000110010010111110101101011110001001000010110110111010000,0.8
73,101000100010010111110101111011110001001000010110110111010000,0.8
74,101000100010010111110101111011110001001000010110110111010000,0.8
75,101000110010010111110101111011110001001000010110110011010000,0.8
76,101000110010010111110101111011110001000010010111110111010000,0.8
77,101000110010010111110101111011110001001000010110110011010000,0.8
78,101000110010010111110101111011110001001000010110110011010000,0.8
79,101000110010010111110101101011110001001000010110110111010000,0.8
80,101000100010010111110101111011110001001000010110110111010000,0.8
81,101000110010010111110101101011110001001000010110110111010000,0.8
82,101000100010010111110101111011110001001000010110110111010000,0.8
83,101000110010010111110101111011110001001000010110110011010000,0.8
84,101000110010010111110101101011110001001000010110110111010000,0.8
85,101000110010010111110101101011110001001000010110110111010000,0.8
86,101000110010010111110101101011110001000000010111110111010000,0.8
87,101000100010010111110101111011110001001000010110110111010000,0.8
88,101000110010010111110101111011110001001000010110110011010000,0.8
89,101000110010010111110101101011110001001000010110110111010000,0.8
90,101000110010010111110101111011110001001000010110110011010000,0.8
91,101000110010010111110101111011110001000010010111110111010000,0.8
92,101000110010010111110101111011110001000010010111110111010000,0.8
93,101000110010010111110101111011110001001000010110110011010000,0.8
94,101000100010010111110101111011110001001000010110110111010000,0.8
95,101000110010010111110101111011110001001000010110110011010000,0.8
96,101000110010010111110101111011110001000010010111110111010000,0.8
97,101000110010010111110101111011110001001000010110110011010000,0.8
98,101000110010010111110101111011110001001000010110110011010000,0.8
99,101000110010010111110101101011110001001000010110110111010000,0.8
